Date,MSFT,AAPL,INTC,CSCO,QCOM,ORCL,TXN,ADBE,HPQ,AVGO,EA,GOOG,IPG,VZ,T,DIS,NFLX,CMCSA,CHTR,OMC,AMZN,MCD,HD,NKE,SBUX,LOW,TJX,TGT,MAR,ROST,JNJ,PFE,MRK,ABT,MDT,DHR,BAX,BDX,LLY,AMGN,JPM,BAC,WFC,C,GS,MS,BK,AXP,SPGI,BLK
2010-10-18,19.614452362060547,9.546398162841797,12.709124565124512,15.156968116760254,30.32587242126465,23.794960021972656,19.123327255249023,28.059999465942383,12.769265174865723,1.6049481630325317,15.34742259979248,15.28051471710205,6.531386375427246,15.281503677368164,7.42555570602417,29.771963119506836,21.85714340209961,6.854430675506592,32.900001525878906,26.572681427001953,8.178000450134277,51.48635482788086,21.46165657043457,16.875423431396484,10.383398056030273,16.07860565185547,9.266711235046387,35.62936782836914,28.487314224243164,12.293343544006348,41.221397399902344,9.232887268066406,21.589181900024414,18.759645462036133,23.83869171142578,16.981229782104492,19.81369972229004,58.25084686279297,26.041179656982422,39.756675720214844,25.549949645996094,9.640481948852539,16.579044342041016,31.125993728637695,117.43634796142578,18.172136306762695,18.718751907348633,32.03413009643555,27.951101303100586,119.81670379638672
2010-10-19,19.06749725341797,9.290929794311523,12.722370147705078,14.942302703857422,30.14183235168457,23.713560104370117,18.90079689025879,27.579999923706055,12.624833106994629,1.5802459716796875,15.162511825561523,15.036108016967773,6.297683238983154,15.079877853393555,7.319182395935059,29.335018157958984,21.332857131958008,6.8904876708984375,33.09000015258789,26.080013275146484,7.933499813079834,51.26658248901367,21.3773136138916,16.683237075805664,10.280895233154297,16.07860565185547,9.135502815246582,35.273338317871094,28.118085861206055,12.170628547668457,40.853485107421875,9.020222663879395,21.177465438842773,18.480005264282227,23.396968841552734,16.673730850219727,19.651948928833008,57.89442825317383,25.62381362915039,39.324546813964844,25.20884132385254,9.218615531921387,16.365720748901367,30.304935455322266,119.74382781982422,18.16498374938965,18.275745391845703,31.839750289916992,27.534029006958008,118.54727935791016
2010-10-20,19.227033615112305,9.322144508361816,13.00715160369873,15.222025871276855,30.250905990600586,23.314664840698242,18.941261291503906,28.209999084472656,12.621880531311035,1.5597784519195557,14.987337112426758,15.039820671081543,6.506788730621338,15.30494499206543,7.4229631423950195,29.66058349609375,21.878570556640625,6.987841606140137,32.97999954223633,26.812698364257812,7.933499813079834,51.54624938964844,21.602256774902344,16.788618087768555,10.421363830566406,16.536911010742188,9.217508316040039,35.721675872802734,28.920772552490234,12.314874649047852,41.0535774230957,9.160269737243652,21.45001792907715,18.32271957397461,24.329483032226562,16.82748031616211,19.971399307250977,58.31148147583008,24.6385440826416,39.59893035888672,25.48306655883789,9.179555892944336,17.065677642822266,30.67814826965332,121.94424438476562,18.15782356262207,17.966341018676758,32.179935455322266,28.3524227142334,115.07156372070312
2010-10-21,19.31059455871582,9.291824340820312,13.08662223815918,15.13095474243164,29.97825050354004,23.461193084716797,19.028919219970703,27.700000762939453,12.498085021972656,1.5491912364959717,15.15278148651123,15.139017105102539,6.500637531280518,15.248674392700195,7.352909088134766,29.711990356445312,24.670000076293945,7.034716606140137,32.93000030517578,27.191661834716797,8.248499870300293,52.23212814331055,22.361452102661133,16.968408584594727,10.36061954498291,16.84244155883789,9.197007179260254,35.74144744873047,29.081300735473633,12.375157356262207,41.30534362792969,9.144706726074219,21.513792037963867,18.469524383544922,24.876373291015625,17.547672271728516,20.650726318359375,58.38730239868164,24.289579391479492,39.52347183227539,25.215532302856445,8.874868392944336,17.35232925415039,30.379566192626953,121.71508026123047,17.59977912902832,17.931182861328125,32.61731719970703,28.5884952545166,112.86530303955078
2010-10-22,19.28020477294922,9.2302827835083,13.139605522155762,15.274069786071777,30.114564895629883,23.59958267211914,19.325611114501953,28.209999084472656,12.636619567871094,1.5865978002548218,15.191710472106934,15.152375221252441,6.414535999298096,15.047051429748535,7.339937686920166,29.9604434967041,24.014286041259766,7.016685962677002,33.119998931884766,27.30536651611328,8.456500053405762,52.30538558959961,22.129484176635742,16.929153442382812,10.816198348999023,16.80424690246582,9.197007179260254,35.51728439331055,29.932144165039062,12.405302047729492,41.189144134521484,9.077279090881348,21.513792037963867,18.371658325195312,25.065673828125,17.47079849243164,20.670934677124023,57.93233108520508,24.221172332763672,39.4754638671875,25.215532302856445,8.93736743927002,17.405656814575195,30.67814826965332,120.53839111328125,17.542543411254883,17.769453048706055,31.61297035217285,28.643569946289062,113.74781036376953
2010-10-25,19.135868072509766,9.271410942077637,13.15947437286377,15.358631134033203,30.216819763183594,23.477479934692383,19.54139518737793,28.200000762939453,12.63956356048584,1.6134178638458252,15.20143985748291,15.250582695007324,6.531386375427246,15.168968200683594,7.358099460601807,30.3802490234375,23.834285736083984,7.1284661293029785,32.5,27.5390682220459,8.449999809265137,52.40525436401367,22.073246002197266,16.956010818481445,10.77823257446289,16.69731330871582,9.367168426513672,35.44475173950195,30.15690040588379,12.577530860900879,41.298866271972656,9.13952350616455,21.69936752319336,18.35418128967285,25.39521026611328,17.341323852539062,20.391929626464844,58.319053649902344,24.036434173583984,39.74982833862305,24.794157028198242,8.718624114990234,17.145671844482422,31.424579620361328,120.25574493408203,17.442380905151367,17.530364990234375,31.83165168762207,28.769481658935547,114.31127166748047
2010-10-26,19.675228118896484,9.247697830200195,13.27206039428711,15.222025871276855,29.95098304748535,23.306528091430664,19.473955154418945,28.139999389648438,12.660198211669922,1.6529405117034912,15.386350631713867,15.302531242370605,6.5190863609313965,15.239304542541504,7.3451247215271,30.808629989624023,25.374286651611328,7.081587314605713,32.65999984741211,27.715930938720703,8.4975004196167,52.44520568847656,21.995914459228516,16.908483505249023,10.831381797790527,16.590373992919922,9.453274726867676,35.03597640991211,30.317447662353516,12.594759941101074,41.20849609375,9.072087287902832,21.496400833129883,18.417097091674805,25.360149383544922,17.385831832885742,20.622417449951172,58.18254470825195,23.879058837890625,39.276527404785156,24.881107330322266,8.827996253967285,17.272335052490234,31.200647354125977,120.94331359863281,17.306453704833984,17.60068702697754,32.47962188720703,29.36753273010254,114.46736907958984
2010-10-27,19.7891788482666,9.241090774536133,13.371402740478516,15.150461196899414,30.319061279296875,23.363506317138672,19.8515682220459,28.170000076293945,12.495133399963379,1.6727032661437988,15.366886138916016,15.249839782714844,6.469888687133789,15.243988037109375,7.355500221252441,30.77435302734375,25.5,7.308748722076416,32.459999084472656,27.60223960876465,8.375499725341797,51.59287643432617,21.721763610839844,16.745223999023438,10.728878021240234,16.391775131225586,9.488129615783691,34.76564407348633,30.269271850585938,12.616288185119629,41.03421401977539,8.963165283203125,21.14267349243164,18.05007553100586,25.35314178466797,17.353456497192383,20.541534423828125,57.7427864074707,23.90642738342285,39.118770599365234,25.108518600463867,9.015493392944336,17.165672302246094,31.125993728637695,122.36450958251953,17.492855072021484,17.798290252685547,32.94940185546875,29.391143798828125,114.38590240478516
2010-10-28,19.963897705078125,9.16334342956543,13.556838035583496,15.085413932800293,30.278167724609375,23.900793075561523,19.804162979125977,28.100000381469727,12.574719429016113,1.653647541999817,15.211172103881836,15.302035331726074,6.408384799957275,15.19710922241211,7.39442253112793,31.279829025268555,25.100000381469727,7.521483898162842,32.470001220703125,27.703298568725586,8.342000007629395,51.59287643432617,21.925621032714844,16.76175880432129,10.717489242553711,16.330669403076172,9.5209321975708,34.521728515625,30.116779327392578,12.56676959991455,41.02775192260742,9.113585472106934,21.421016693115234,18.088523864746094,25.33911895751953,17.426288604736328,20.610286712646484,57.924774169921875,24.05010986328125,39.283409118652344,25.08844566345215,9.007680892944336,17.292327880859375,31.125993728637695,124.72545623779297,17.8226318359375,17.76300811767578,33.38677978515625,29.532793045043945,114.1347885131836
2010-10-29,20.260164260864258,9.035457611083984,13.278687477111816,14.87074089050293,30.782577514648438,23.917068481445312,20.027666091918945,28.149999618530273,12.391966819763184,1.7418707609176636,15.405816078186035,15.181317329406738,6.3653364181518555,15.229920387268066,7.399609565734863,30.954267501831055,24.795713424682617,7.438551425933838,32.47999954223633,27.766456604003906,8.261500358581543,51.785987854003906,21.721763610839844,16.82996368408203,10.8427734375,16.300127029418945,9.408170700073242,34.24480438232422,29.739503860473633,12.700251579284668,41.14396667480469,9.035781860351562,21.05569839477539,17.9382266998291,24.70108985900879,17.543621063232422,20.5941104888916,57.26506805419922,24.084321975708008,39.228511810302734,25.168724060058594,8.945178985595703,17.372323989868164,31.125993728637695,123.11334228515625,17.82980728149414,17.685367584228516,33.581180572509766,29.627220153808594,116.07624053955078
2010-11-01,20.47287368774414,9.131516456604004,13.623068809509277,14.90977668762207,30.898466110229492,23.713560104370117,19.939617156982422,28.219999313354492,12.52461051940918,1.6818785667419434,15.376618385314941,15.21347713470459,6.2730841636657715,15.192413330078125,7.451501369476318,30.86858558654785,23.90999984741211,7.391676425933838,32.54999923706055,27.81067657470703,8.128999710083008,51.85923385620117,21.588199615478516,16.75969886779785,10.937685012817383,16.185544967651367,9.399974822998047,35.26014709472656,30.044525146484375,12.82943058013916,41.11167526245117,9.13952350616455,21.02090072631836,17.686555862426758,24.652015686035156,17.47888946533203,20.468765258789062,57.090633392333984,23.974838256835938,39.39314651489258,25.028249740600586,8.984245300292969,17.28566551208496,30.976713180541992,123.44952392578125,17.6935977935791,17.678316116333008,33.662174224853516,29.58000373840332,116.66001892089844
2010-11-02,20.807119369506836,9.287020683288574,13.470742225646973,15.072406768798828,30.932525634765625,24.039180755615234,20.047985076904297,29.020000457763672,12.64841079711914,1.6995232105255127,15.765898704528809,15.228318214416504,6.439135551452637,15.379973411560059,7.5085768699646,30.937131881713867,24.515714645385742,7.456581115722656,32.5099983215332,28.164390563964844,8.230500221252441,52.205501556396484,22.150571823120117,16.89401626586914,10.964259147644043,16.743146896362305,9.50042724609375,35.57003402709961,30.453901290893555,13.130840301513672,41.234317779541016,9.051344871520996,21.229650497436523,17.784435272216797,24.82027816772461,17.67310333251953,20.55771827697754,57.158912658691406,24.20748519897461,39.33141326904297,24.720579147338867,8.906121253967285,17.312335968017578,31.125993728637695,124.40461730957031,17.643409729003906,17.69948387145996,34.33445739746094,29.894750595092773,117.46786499023438
